Archivo,IdentificacionSeriesTemporales,TerminoCosteHorario,TipoPrecio,UnidadPrecio,Pos,Ctd
pvpcdesglosehorario_20250214.xml,IST26,TCUh,Z14,EUR:KWH,3,0.145694638855
pvpcdesglosehorario_20250214.xml,IST26,TCUh,Z14,EUR:KWH,4,0.136587591491
pvpcdesglosehorario_20250214.xml,IST26,TCUh,Z14,EUR:KWH,5,0.131787048126
pvpcdesglosehorario_20250214.xml,IST26,TCUh,Z14,EUR:KWH,6,0.143397871584
pvpcdesglosehorario_20250214.xml,IST26,TCUh,Z14,EUR:KWH,7,0.157964820511
pvpcdesglosehorario_20250214.xml,IST26,TCUh,Z14,EUR:KWH,8,0.190236536167
pvpcdesglosehorario_20250214.xml,IST26,TCUh,Z14,EUR:KWH,9,0.222602312719
pvpcdesglosehorario_20250214.xml,IST26,TCUh,Z14,EUR:KWH,10,0.153227126177
pvpcdesglosehorario_20250214.xml,IST26,TCUh,Z14,EUR:KWH,11,0.109457871636
pvpcdesglosehorario_20250214.xml,IST26,TCUh,Z14,EUR:KWH,12,0.082858144
pvpcdesglosehorario_20250214.xml,IST26,TCUh,Z14,EUR:KWH,13,0.071342605365
pvpcdesglosehorario_20250214.xml,IST26,TCUh,Z14,EUR:KWH,14,0.074554496636
pvpcdesglosehorario_20250214.xml,IST26,TCUh,Z14,EUR:KWH,15,0.061823710365
pvpcdesglosehorario_20250214.xml,IST26,TCUh,Z14,EUR:KWH,16,0.062482079719
pvpcdesglosehorario_20250214.xml,IST26,TCUh,Z14,EUR:KWH,17,0.07667617799
pvpcdesglosehorario_20250214.xml,IST26,TCUh,Z14,EUR:KWH,18,0.13534789799
pvpcdesglosehorario_20250214.xml,IST26,TCUh,Z14,EUR:KWH,19,0.198941456709
pvpcdesglosehorario_20250214.xml,IST26,TCUh,Z14,EUR:KWH,20,0.238569388886
pvpcdesglosehorario_20250214.xml,IST26,TCUh,Z14,EUR:KWH,21,0.216877285063
pvpcdesglosehorario_20250214.xml,IST26,TCUh,Z14,EUR:KWH,22,0.189065688876
pvpcdesglosehorario_20250214.xml,IST26,TCUh,Z14,EUR:KWH,23,0.179529097511
pvpcdesglosehorario_20250214.xml,IST26,TCUh,Z14,EUR:KWH,24,0.166951267324
pvpcdesglosehorario_20250201.xml,IST1,CAPh,Z24,EUR:KWH,1,0
pvpcdesglosehorario_20250201.xml,IST1,CAPh,Z24,EUR:KWH,2,0
pvpcdesglosehorario_20250201.xml,IST1,CAPh,Z24,EUR:KWH,3,0
pvpcdesglosehorario_20250201.xml,IST1,CAPh,Z24,EUR:KWH,4,0
pvpcdesglosehorario_20250201.xml,IST1,CAPh,Z24,EUR:KWH,5,0
pvpcdesglosehorario_20250201.xml,IST1,CAPh,Z24,EUR:KWH,6,0
pvpcdesglosehorario_20250201.xml,IST1,CAPh,Z24,EUR:KWH,7,0
pvpcdesglosehorario_20250201.xml,IST1,CAPh,Z24,EUR:KWH,8,0
pvpcdesglosehorario_20250201.xml,IST1,CAPh,Z24,EUR:KWH,9,0
pvpcdesglosehorario_20250201.xml,IST1,CAPh,Z24,EUR:KWH,10,0
pvpcdesglosehorario_20250201.xml,IST1,CAPh,Z24,EUR:KWH,11,0
pvpcdesglosehorario_20250201.xml,IST1,CAPh,Z24,EUR:KWH,12,0
pvpcdesglosehorario_20250201.xml,IST1,CAPh,Z24,EUR:KWH,13,0
pvpcdesglosehorario_20250201.xml,IST1,CAPh,Z24,EUR:KWH,14,0
pvpcdesglosehorario_20250201.xml,IST1,CAPh,Z24,EUR:KWH,15,0
pvpcdesglosehorario_20250201.xml,IST1,CAPh,Z24,EUR:KWH,16,0
pvpcdesglosehorario_20250201.xml,IST1,CAPh,Z24,EUR:KWH,17,0
pvpcdesglosehorario_20250201.xml,IST1,CAPh,Z24,EUR:KWH,18,0
pvpcdesglosehorario_20250201.xml,IST1,CAPh,Z24,EUR:KWH,19,0
pvpcdesglosehorario_20250201.xml,IST1,CAPh,Z24,EUR:KWH,20,0
pvpcdesglosehorario_20250201.xml,IST1,CAPh,Z24,EUR:KWH,21,0
pvpcdesglosehorario_20250201.xml,IST1,CAPh,Z24,EUR:KWH,22,0
pvpcdesglosehorario_20250201.xml,IST1,CAPh,Z24,EUR:KWH,23,0
pvpcdesglosehorario_20250201.xml,IST1,CAPh,Z24,EUR:KWH,24,0
pvpcdesglosehorario_20250201.xml,IST2,CAPh,Z14,EUR:KWH,1,0
pvpcdesglosehorario_20250201.xml,IST2,CAPh,Z14,EUR:KWH,2,0
pvpcdesglosehorario_20250201.xml,IST2,CAPh,Z14,EUR:KWH,3,0
pvpcdesglosehorario_20250201.xml,IST2,CAPh,Z14,EUR:KWH,4,0
pvpcdesglosehorario_20250201.xml,IST2,CAPh,Z14,EUR:KWH,5,0
pvpcdesglosehorario_20250201.xml,IST2,CAPh,Z14,EUR:KWH,6,0
pvpcdesglosehorario_20250201.xml,IST2,CAPh,Z14,EUR:KWH,7,0
pvpcdesglosehorario_20250201.xml,IST2,CAPh,Z14,EUR:KWH,8,0
pvpcdesglosehorario_20250201.xml,IST2,CAPh,Z14,EUR:KWH,9,0
pvpcdesglosehorario_20250201.xml,IST2,CAPh,Z14,EUR:KWH,10,0
pvpcdesglosehorario_20250201.xml,IST2,CAPh,Z14,EUR:KWH,11,0
pvpcdesglosehorario_20250201.xml,IST2,CAPh,Z14,EUR:KWH,12,0
pvpcdesglosehorario_20250201.xml,IST2,CAPh,Z14,EUR:KWH,13,0
pvpcdesglosehorario_20250201.xml,IST2,CAPh,Z14,EUR:KWH,14,0
pvpcdesglosehorario_20250201.xml,IST2,CAPh,Z14,EUR:KWH,15,0
pvpcdesglosehorario_20250201.xml,IST2,CAPh,Z14,EUR:KWH,16,0
pvpcdesglosehorario_20250201.xml,IST2,CAPh,Z14,EUR:KWH,17,0
pvpcdesglosehorario_20250201.xml,IST2,CAPh,Z14,EUR:KWH,18,0
pvpcdesglosehorario_20250201.xml,IST2,CAPh,Z14,EUR:KWH,19,0
pvpcdesglosehorario_20250201.xml,IST2,CAPh,Z14,EUR:KWH,20,0
pvpcdesglosehorario_20250201.xml,IST2,CAPh,Z14,EUR:KWH,21,0
pvpcdesglosehorario_20250201.xml,IST2,CAPh,Z14,EUR:KWH,22,0
pvpcdesglosehorario_20250201.xml,IST2,CAPh,Z14,EUR:KWH,23,0
pvpcdesglosehorario_20250201.xml,IST2,CAPh,Z14,EUR:KWH,24,0
pvpcdesglosehorario_20250201.xml,IST3,CCOMh,,EUR:KWH,1,0.00004096
pvpcdesglosehorario_20250201.xml,IST3,CCOMh,,EUR:KWH,2,0.00004096
pvpcdesglosehorario_20250201.xml,IST3,CCOMh,,EUR:KWH,3,0.00004096
pvpcdesglosehorario_20250201.xml,IST3,CCOMh,,EUR:KWH,4,0.00004096
pvpcdesglosehorario_20250201.xml,IST3,CCOMh,,EUR:KWH,5,0.00004096
pvpcdesglosehorario_20250201.xml,IST3,CCOMh,,EUR:KWH,6,0.00004096
pvpcdesglosehorario_20250201.xml,IST3,CCOMh,,EUR:KWH,7,0.00004096
pvpcdesglosehorario_20250201.xml,IST3,CCOMh,,EUR:KWH,8,0.00004096
pvpcdesglosehorario_20250201.xml,IST3,CCOMh,,EUR:KWH,9,0.00004096
pvpcdesglosehorario_20250201.xml,IST3,CCOMh,,EUR:KWH,10,0.00004096
pvpcdesglosehorario_20250201.xml,IST3,CCOMh,,EUR:KWH,11,0.00004096
pvpcdesglosehorario_20250201.xml,IST3,CCOMh,,EUR:KWH,12,0.00004096
pvpcdesglosehorario_20250201.xml,IST3,CCOMh,,EUR:KWH,13,0.00004096
pvpcdesglosehorario_20250201.xml,IST3,CCOMh,,EUR:KWH,14,0.00004096
pvpcdesglosehorario_20250201.xml,IST3,CCOMh,,EUR:KWH,15,0.00004096
pvpcdesglosehorario_20250201.xml,IST3,CCOMh,,EUR:KWH,16,0.00004096
pvpcdesglosehorario_20250201.xml,IST3,CCOMh,,EUR:KWH,17,0.00004096
pvpcdesglosehorario_20250201.xml,IST3,CCOMh,,EUR:KWH,18,0.00004096
pvpcdesglosehorario_20250201.xml,IST3,CCOMh,,EUR:KWH,19,0.00004096
pvpcdesglosehorario_20250201.xml,IST3,CCOMh,,EUR:KWH,20,0.00004096
pvpcdesglosehorario_20250201.xml,IST3,CCOMh,,EUR:KWH,21,0.00004096
pvpcdesglosehorario_20250201.xml,IST3,CCOMh,,EUR:KWH,22,0.00004096
pvpcdesglosehorario_20250201.xml,IST3,CCOMh,,EUR:KWH,23,0.00004096
pvpcdesglosehorario_20250201.xml,IST3,CCOMh,,EUR:KWH,24,0.00004096
pvpcdesglosehorario_20250201.xml,IST4,CCOSh,,EUR:KWH,1,0.00016853
pvpcdesglosehorario_20250201.xml,IST4,CCOSh,,EUR:KWH,2,0.00016853
pvpcdesglosehorario_20250201.xml,IST4,CCOSh,,EUR:KWH,3,0.00016853
pvpcdesglosehorario_20250201.xml,IST4,CCOSh,,EUR:KWH,4,0.00016853
pvpcdesglosehorario_20250201.xml,IST4,CCOSh,,EUR:KWH,5,0.00016853
pvpcdesglosehorario_20250201.xml,IST4,CCOSh,,EUR:KWH,6,0.00016853
pvpcdesglosehorario_20250201.xml,IST4,CCOSh,,EUR:KWH,7,0.00016853
pvpcdesglosehorario_20250201.xml,IST4,CCOSh,,EUR:KWH,8,0.00016853
pvpcdesglosehorario_20250201.xml,IST4,CCOSh,,EUR:KWH,9,0.00016853
pvpcdesglosehorario_20250201.xml,IST4,CCOSh,,EUR:KWH,10,0.00016853
pvpcdesglosehorario_20250201.xml,IST4,CCOSh,,EUR:KWH,11,0.00016853
pvpcdesglosehorario_20250201.xml,IST4,CCOSh,,EUR:KWH,12,0.00016853
pvpcdesglosehorario_20250201.xml,IST4,CCOSh,,EUR:KWH,13,0.00016853
pvpcdesglosehorario_20250201.xml,IST4,CCOSh,,EUR:KWH,14,0.00016853
pvpcdesglosehorario_20250201.xml,IST4,CCOSh,,EUR:KWH,15,0.00016853
pvpcdesglosehorario_20250201.xml,IST4,CCOSh,,EUR:KWH,16,0.00016853
pvpcdesglosehorario_20250201.xml,IST4,CCOSh,,EUR:KWH,17,0.00016853
pvpcdesglosehorario_20250201.xml,IST4,CCOSh,,EUR:KWH,18,0.00016853
pvpcdesglosehorario_20250201.xml,IST4,CCOSh,,EUR:KWH,19,0.00016853
pvpcdesglosehorario_20250201.xml,IST4,CCOSh,,EUR:KWH,20,0.00016853
pvpcdesglosehorario_20250201.xml,IST4,CCOSh,,EUR:KWH,21,0.00016853
pvpcdesglosehorario_20250201.xml,IST4,CCOSh,,EUR:KWH,22,0.00016853
pvpcdesglosehorario_20250201.xml,IST4,CCOSh,,EUR:KWH,23,0.00016853
pvpcdesglosehorario_20250201.xml,IST4,CCOSh,,EUR:KWH,24,0.00016853
pvpcdesglosehorario_20250201.xml,IST5,CCVh,Z24,EUR:KWH,1,0.003818453
pvpcdesglosehorario_20250201.xml,IST5,CCVh,Z24,EUR:KWH,2,0.003645453
pvpcdesglosehorario_20250201.xml,IST5,CCVh,Z24,EUR:KWH,3,0.003590453
pvpcdesglosehorario_20250201.xml,IST5,CCVh,Z24,EUR:KWH,4,0.003479453
pvpcdesglosehorario_20250201.xml,IST5,CCVh,Z24,EUR:KWH,5,0.003307453
pvpcdesglosehorario_20250201.xml,IST5,CCVh,Z24,EUR:KWH,6,0.003352453
pvpcdesglosehorario_20250201.xml,IST5,CCVh,Z24,EUR:KWH,7,0.003322453
pvpcdesglosehorario_20250201.xml,IST5,CCVh,Z24,EUR:KWH,8,0.003233453
pvpcdesglosehorario_20250201.xml,IST5,CCVh,Z24,EUR:KWH,9,0.003385453
pvpcdesglosehorario_20250201.xml,IST5,CCVh,Z24,EUR:KWH,10,0.003444453
pvpcdesglosehorario_20250201.xml,IST5,CCVh,Z24,EUR:KWH,11,0.002726453
pvpcdesglosehorario_20250201.xml,IST5,CCVh,Z24,EUR:KWH,12,0.001952453
pvpcdesglosehorario_20250201.xml,IST5,CCVh,Z24,EUR:KWH,13,0.001728453
pvpcdesglosehorario_20250201.xml,IST5,CCVh,Z24,EUR:KWH,14,0.001731453
pvpcdesglosehorario_20250201.xml,IST5,CCVh,Z24,EUR:KWH,15,0.001731453
pvpcdesglosehorario_20250201.xml,IST5,CCVh,Z24,EUR:KWH,16,0.001747453
pvpcdesglosehorario_20250201.xml,IST5,CCVh,Z24,EUR:KWH,17,0.002411453
pvpcdesglosehorario_20250201.xml,IST5,CCVh,Z24,EUR:KWH,18,0.003327453
pvpcdesglosehorario_20250201.xml,IST5,CCVh,Z24,EUR:KWH,19,0.003732453
pvpcdesglosehorario_20250201.xml,IST5,CCVh,Z24,EUR:KWH,20,0.004024453
pvpcdesglosehorario_20250201.xml,IST5,CCVh,Z24,EUR:KWH,21,0.003923453
pvpcdesglosehorario_20250201.xml,IST5,CCVh,Z24,EUR:KWH,22,0.003781453
pvpcdesglosehorario_20250201.xml,IST5,CCVh,Z24,EUR:KWH,23,0.003804453
pvpcdesglosehorario_20250201.xml,IST5,CCVh,Z24,EUR:KWH,24,0.003702453
pvpcdesglosehorario_20250201.xml,IST6,CCVh,Z14,EUR:KWH,1,0.003818453
pvpcdesglosehorario_20250201.xml,IST6,CCVh,Z14,EUR:KWH,2,0.003645453
pvpcdesglosehorario_20250201.xml,IST6,CCVh,Z14,EUR:KWH,3,0.003590453
pvpcdesglosehorario_20250201.xml,IST6,CCVh,Z14,EUR:KWH,4,0.003479453
pvpcdesglosehorario_20250201.xml,IST6,CCVh,Z14,EUR:KWH,5,0.003307453
pvpcdesglosehorario_20250201.xml,IST6,CCVh,Z14,EUR:KWH,6,0.003352453
pvpcdesglosehorario_20250201.xml,IST6,CCVh,Z14,EUR:KWH,7,0.003322453
pvpcdesglosehorario_20250201.xml,IST6,CCVh,Z14,EUR:KWH,8,0.003233453
pvpcdesglosehorario_20250201.xml,IST6,CCVh,Z14,EUR:KWH,9,0.003385453
pvpcdesglosehorario_20250201.xml,IST6,CCVh,Z14,EUR:KWH,10,0.003444453
pvpcdesglosehorario_20250201.xml,IST6,CCVh,Z14,EUR:KWH,11,0.002726453
pvpcdesglosehorario_20250201.xml,IST6,CCVh,Z14,EUR:KWH,12,0.001952453
pvpcdesglosehorario_20250201.xml,IST6,CCVh,Z14,EUR:KWH,13,0.001728453
pvpcdesglosehorario_20250201.xml,IST6,CCVh,Z14,EUR:KWH,14,0.001731453
pvpcdesglosehorario_20250201.xml,IST6,CCVh,Z14,EUR:KWH,15,0.001731453
pvpcdesglosehorario_20250201.xml,IST6,CCVh,Z14,EUR:KWH,16,0.001747453
pvpcdesglosehorario_20250201.xml,IST6,CCVh,Z14,EUR:KWH,17,0.002411453
pvpcdesglosehorario_20250201.xml,IST6,CCVh,Z14,EUR:KWH,18,0.003327453
pvpcdesglosehorario_20250201.xml,IST6,CCVh,Z14,EUR:KWH,19,0.003732453
pvpcdesglosehorario_20250201.xml,IST6,CCVh,Z14,EUR:KWH,20,0.004024453
pvpcdesglosehorario_20250201.xml,IST6,CCVh,Z14,EUR:KWH,21,0.003923453
pvpcdesglosehorario_20250201.xml,IST6,CCVh,Z14,EUR:KWH,22,0.003781453
pvpcdesglosehorario_20250201.xml,IST6,CCVh,Z14,EUR:KWH,23,0.003804453
pvpcdesglosehorario_20250201.xml,IST6,CCVh,Z14,EUR:KWH,24,0.003702453
pvpcdesglosehorario_20250201.xml,IST7,CDSVh,,EUR:KWH,1,0.00085
pvpcdesglosehorario_20250201.xml,IST7,CDSVh,,EUR:KWH,2,0.00085
pvpcdesglosehorario_20250201.xml,IST7,CDSVh,,EUR:KWH,3,0.00085
pvpcdesglosehorario_20250201.xml,IST7,CDSVh,,EUR:KWH,4,0.00085
pvpcdesglosehorario_20250201.xml,IST7,CDSVh,,EUR:KWH,5,0.00085
pvpcdesglosehorario_20250201.xml,IST7,CDSVh,,EUR:KWH,6,0.00085
pvpcdesglosehorario_20250201.xml,IST7,CDSVh,,EUR:KWH,7,0.00085
pvpcdesglosehorario_20250201.xml,IST7,CDSVh,,EUR:KWH,8,0.00085
pvpcdesglosehorario_20250201.xml,IST7,CDSVh,,EUR:KWH,9,0.00085
pvpcdesglosehorario_20250201.xml,IST7,CDSVh,,EUR:KWH,10,0.00085
pvpcdesglosehorario_20250201.xml,IST7,CDSVh,,EUR:KWH,11,0.00085
pvpcdesglosehorario_20250201.xml,IST7,CDSVh,,EUR:KWH,12,0.00085
pvpcdesglosehorario_20250201.xml,IST7,CDSVh,,EUR:KWH,13,0.00085
pvpcdesglosehorario_20250201.xml,IST7,CDSVh,,EUR:KWH,14,0.00085
pvpcdesglosehorario_20250201.xml,IST7,CDSVh,,EUR:KWH,15,0.00085
pvpcdesglosehorario_20250201.xml,IST7,CDSVh,,EUR:KWH,16,0.00085
pvpcdesglosehorario_20250201.xml,IST7,CDSVh,,EUR:KWH,17,0.00085
pvpcdesglosehorario_20250201.xml,IST7,CDSVh,,EUR:KWH,18,0.00085
pvpcdesglosehorario_20250201.xml,IST7,CDSVh,,EUR:KWH,19,0.00085
pvpcdesglosehorario_20250201.xml,IST7,CDSVh,,EUR:KWH,20,0.00085
pvpcdesglosehorario_20250201.xml,IST7,CDSVh,,EUR:KWH,21,0.00085
pvpcdesglosehorario_20250201.xml,IST7,CDSVh,,EUR:KWH,22,0.00085
pvpcdesglosehorario_20250201.xml,IST7,CDSVh,,EUR:KWH,23,0.00085
pvpcdesglosehorario_20250201.xml,IST7,CDSVh,,EUR:KWH,24,0.00085
pvpcdesglosehorario_20250201.xml,IST8,EDSRh,,EUR:KWH,1,0
pvpcdesglosehorario_20250201.xml,IST8,EDSRh,,EUR:KWH,2,0
pvpcdesglosehorario_20250201.xml,IST8,EDSRh,,EUR:KWH,3,0
pvpcdesglosehorario_20250201.xml,IST8,EDSRh,,EUR:KWH,4,0
pvpcdesglosehorario_20250201.xml,IST8,EDSRh,,EUR:KWH,5,0
pvpcdesglosehorario_20250201.xml,IST8,EDSRh,,EUR:KWH,6,0
pvpcdesglosehorario_20250201.xml,IST8,EDSRh,,EUR:KWH,7,0
pvpcdesglosehorario_20250201.xml,IST8,EDSRh,,EUR:KWH,8,0
pvpcdesglosehorario_20250201.xml,IST8,EDSRh,,EUR:KWH,9,0
pvpcdesglosehorario_20250201.xml,IST8,EDSRh,,EUR:KWH,10,0
pvpcdesglosehorario_20250201.xml,IST8,EDSRh,,EUR:KWH,11,0
pvpcdesglosehorario_20250201.xml,IST8,EDSRh,,EUR:KWH,12,0
pvpcdesglosehorario_20250201.xml,IST8,EDSRh,,EUR:KWH,13,0
pvpcdesglosehorario_20250201.xml,IST8,EDSRh,,EUR:KWH,14,0
pvpcdesglosehorario_20250201.xml,IST8,EDSRh,,EUR:KWH,15,0
pvpcdesglosehorario_20250201.xml,IST8,EDSRh,,EUR:KWH,16,0
pvpcdesglosehorario_20250201.xml,IST8,EDSRh,,EUR:KWH,17,0
pvpcdesglosehorario_20250201.xml,IST8,EDSRh,,EUR:KWH,18,0
pvpcdesglosehorario_20250201.xml,IST8,EDSRh,,EUR:KWH,19,0
pvpcdesglosehorario_20250201.xml,IST8,EDSRh,,EUR:KWH,20,0
pvpcdesglosehorario_20250201.xml,IST8,EDSRh,,EUR:KWH,21,0
pvpcdesglosehorario_20250201.xml,IST8,EDSRh,,EUR:KWH,22,0
pvpcdesglosehorario_20250201.xml,IST8,EDSRh,,EUR:KWH,23,0
pvpcdesglosehorario_20250201.xml,IST8,EDSRh,,EUR:KWH,24,0
pvpcdesglosehorario_20250201.xml,IST9,FCh,,EUR:KWH,1,0.000776966924
pvpcdesglosehorario_20250201.xml,IST9,FCh,,EUR:KWH,2,0.000776966924
pvpcdesglosehorario_20250201.xml,IST9,FCh,,EUR:KWH,3,0.000776966924
pvpcdesglosehorario_20250201.xml,IST9,FCh,,EUR:KWH,4,0.000776966924
pvpcdesglosehorario_20250201.xml,IST9,FCh,,EUR:KWH,5,0.000776966924
pvpcdesglosehorario_20250201.xml,IST9,FCh,,EUR:KWH,6,0.000776966924
pvpcdesglosehorario_20250201.xml,IST9,FCh,,EUR:KWH,7,0.000776966924
pvpcdesglosehorario_20250201.xml,IST9,FCh,,EUR:KWH,8,0.000776966924
pvpcdesglosehorario_20250201.xml,IST9,FCh,,EUR:KWH,9,0.000776966924
pvpcdesglosehorario_20250201.xml,IST9,FCh,,EUR:KWH,10,0.000776966924
pvpcdesglosehorario_20250201.xml,IST9,FCh,,EUR:KWH,11,0.000776966924
pvpcdesglosehorario_20250201.xml,IST9,FCh,,EUR:KWH,12,0.000776966924
pvpcdesglosehorario_20250201.xml,IST9,FCh,,EUR:KWH,13,0.000776966924
pvpcdesglosehorario_20250201.xml,IST9,FCh,,EUR:KWH,14,0.000776966924
pvpcdesglosehorario_20250201.xml,IST9,FCh,,EUR:KWH,15,0.000776966924
pvpcdesglosehorario_20250201.xml,IST9,FCh,,EUR:KWH,16,0.000776966924
pvpcdesglosehorario_20250201.xml,IST9,FCh,,EUR:KWH,17,0.000776966924
pvpcdesglosehorario_20250201.xml,IST9,FCh,,EUR:KWH,18,0.000776966924
pvpcdesglosehorario_20250201.xml,IST9,FCh,,EUR:KWH,19,0.000776966924
pvpcdesglosehorario_20250201.xml,IST9,FCh,,EUR:KWH,20,0.000776966924
pvpcdesglosehorario_20250201.xml,IST9,FCh,,EUR:KWH,21,0.000776966924
pvpcdesglosehorario_20250201.xml,IST9,FCh,,EUR:KWH,22,0.000776966924
pvpcdesglosehorario_20250201.xml,IST9,FCh,,EUR:KWH,23,0.000776966924
pvpcdesglosehorario_20250201.xml,IST9,FCh,,EUR:KWH,24,0.000776966924
pvpcdesglosehorario_20250201.xml,IST10,FEU,Z24,EUR:KWH,1,0.192309730056
pvpcdesglosehorario_20250201.xml,IST10,FEU,Z24,EUR:KWH,2,0.179251407444
pvpcdesglosehorario_20250201.xml,IST10,FEU,Z24,EUR:KWH,3,0.175547043736
pvpcdesglosehorario_20250201.xml,IST10,FEU,Z24,EUR:KWH,4,0.16691387293
pvpcdesglosehorario_20250201.xml,IST10,FEU,Z24,EUR:KWH,5,0.152776343478
pvpcdesglosehorario_20250201.xml,IST10,FEU,Z24,EUR:KWH,6,0.15634755793
pvpcdesglosehorario_20250201.xml,IST10,FEU,Z24,EUR:KWH,7,0.152828777993
pvpcdesglosehorario_20250201.xml,IST10,FEU,Z24,EUR:KWH,8,0.143874162313
pvpcdesglosehorario_20250201.xml,IST10,FEU,Z24,EUR:KWH,9,0.154952800828
pvpcdesglosehorario_20250201.xml,IST10,FEU,Z24,EUR:KWH,10,0.157188197857
pvpcdesglosehorario_20250201.xml,IST10,FEU,Z24,EUR:KWH,11,0.09933698592
pvpcdesglosehorario_20250201.xml,IST10,FEU,Z24,EUR:KWH,12,0.038295078372
pvpcdesglosehorario_20250201.xml,IST10,FEU,Z24,EUR:KWH,13,0.020598295726
pvpcdesglosehorario_20250201.xml,IST10,FEU,Z24,EUR:KWH,14,0.020726739984
pvpcdesglosehorario_20250201.xml,IST10,FEU,Z24,EUR:KWH,15,0.020795593629
pvpcdesglosehorario_20250201.xml,IST10,FEU,Z24,EUR:KWH,16,0.022340813857
pvpcdesglosehorario_20250201.xml,IST10,FEU,Z24,EUR:KWH,17,0.075527458246
pvpcdesglosehorario_20250201.xml,IST10,FEU,Z24,EUR:KWH,18,0.148551657149
pvpcdesglosehorario_20250201.xml,IST10,FEU,Z24,EUR:KWH,19,0.181991385988
pvpcdesglosehorario_20250201.xml,IST10,FEU,Z24,EUR:KWH,20,0.205083020891
pvpcdesglosehorario_20250201.xml,IST10,FEU,Z24,EUR:KWH,21,0.197803990634
pvpcdesglosehorario_20250201.xml,IST10,FEU,Z24,EUR:KWH,22,0.186968992828
pvpcdesglosehorario_20250201.xml,IST10,FEU,Z24,EUR:KWH,23,0.189617966571
pvpcdesglosehorario_20250201.xml,IST10,FEU,Z24,EUR:KWH,24,0.182524546959
pvpcdesglosehorario_20250201.xml,IST11,FEU,Z14,EUR:KWH,1,0.192309730056
pvpcdesglosehorario_20250201.xml,IST11,FEU,Z14,EUR:KWH,2,0.179251407444
pvpcdesglosehorario_20250201.xml,IST11,FEU,Z14,EUR:KWH,3,0.175547043736
pvpcdesglosehorario_20250201.xml,IST11,FEU,Z14,EUR:KWH,4,0.16691387293
pvpcdesglosehorario_20250201.xml,IST11,FEU,Z14,EUR:KWH,5,0.152776343478
pvpcdesglosehorario_20250201.xml,IST11,FEU,Z14,EUR:KWH,6,0.15634755793
pvpcdesglosehorario_20250201.xml,IST11,FEU,Z14,EUR:KWH,7,0.152828777993
pvpcdesglosehorario_20250201.xml,IST11,FEU,Z14,EUR:KWH,8,0.143874162313
pvpcdesglosehorario_20250201.xml,IST11,FEU,Z14,EUR:KWH,9,0.154952800828
pvpcdesglosehorario_20250201.xml,IST11,FEU,Z14,EUR:KWH,10,0.157188197857
pvpcdesglosehorario_20250201.xml,IST11,FEU,Z14,EUR:KWH,11,0.09933698592
pvpcdesglosehorario_20250201.xml,IST11,FEU,Z14,EUR:KWH,12,0.038295078372
pvpcdesglosehorario_20250201.xml,IST11,FEU,Z14,EUR:KWH,13,0.020598295726
pvpcdesglosehorario_20250201.xml,IST11,FEU,Z14,EUR:KWH,14,0.020726739984
pvpcdesglosehorario_20250201.xml,IST11,FEU,Z14,EUR:KWH,15,0.020795593629
pvpcdesglosehorario_20250201.xml,IST11,FEU,Z14,EUR:KWH,16,0.022340813857
pvpcdesglosehorario_20250201.xml,IST11,FEU,Z14,EUR:KWH,17,0.075527458246
pvpcdesglosehorario_20250201.xml,IST11,FEU,Z14,EUR:KWH,18,0.148551657149
pvpcdesglosehorario_20250201.xml,IST11,FEU,Z14,EUR:KWH,19,0.181991385988
pvpcdesglosehorario_20250201.xml,IST11,FEU,Z14,EUR:KWH,20,0.205083020891
pvpcdesglosehorario_20250201.xml,IST11,FEU,Z14,EUR:KWH,21,0.197803990634
pvpcdesglosehorario_20250201.xml,IST11,FEU,Z14,EUR:KWH,22,0.186968992828
pvpcdesglosehorario_20250201.xml,IST11,FEU,Z14,EUR:KWH,23,0.189617966571
pvpcdesglosehorario_20250201.xml,IST11,FEU,Z14,EUR:KWH,24,0.182524546959
pvpcdesglosehorario_20250201.xml,IST12,Fth,,EUR:KWH,1,0.0747744
pvpcdesglosehorario_20250201.xml,IST12,Fth,,EUR:KWH,2,0.0747744
pvpcdesglosehorario_20250201.xml,IST12,Fth,,EUR:KWH,3,0.0747744
pvpcdesglosehorario_20250201.xml,IST12,Fth,,EUR:KWH,4,0.0747744
pvpcdesglosehorario_20250201.xml,IST12,Fth,,EUR:KWH,5,0.0747744
pvpcdesglosehorario_20250201.xml,IST12,Fth,,EUR:KWH,6,0.0747744
pvpcdesglosehorario_20250201.xml,IST12,Fth,,EUR:KWH,7,0.0747744
pvpcdesglosehorario_20250201.xml,IST12,Fth,,EUR:KWH,8,0.0747744
pvpcdesglosehorario_20250201.xml,IST12,Fth,,EUR:KWH,9,0.0747744
pvpcdesglosehorario_20250201.xml,IST12,Fth,,EUR:KWH,10,0.0747744
pvpcdesglosehorario_20250201.xml,IST12,Fth,,EUR:KWH,11,0.0747744
pvpcdesglosehorario_20250201.xml,IST12,Fth,,EUR:KWH,12,0.0747744
pvpcdesglosehorario_20250201.xml,IST12,Fth,,EUR:KWH,13,0.0747744
pvpcdesglosehorario_20250201.xml,IST12,Fth,,EUR:KWH,14,0.0747744
pvpcdesglosehorario_20250201.xml,IST12,Fth,,EUR:KWH,15,0.0747744
pvpcdesglosehorario_20250201.xml,IST12,Fth,,EUR:KWH,16,0.0747744
pvpcdesglosehorario_20250201.xml,IST12,Fth,,EUR:KWH,17,0.0747744
