Fecha,TerminoCosteHorario,TipoPrecio,Hour,Ctd,datetime
2020-05-16,FEU,Z01,22,0.0796934517,2020-05-16 22:00:00
2020-05-16,FEU,Z02,22,0.0981526265,2020-05-16 22:00:00
2020-05-16,FEU,Z03,22,0.0981526265,2020-05-16 22:00:00
2020-05-16,FEU,Z01,23,0.08097413054,2020-05-16 23:00:00
2020-05-16,FEU,Z02,23,0.09944446234,2020-05-16 23:00:00
2020-05-16,FEU,Z03,23,0.09944446234,2020-05-16 23:00:00
2020-05-16,FEU,Z01,24,0.08058765414,2020-05-17 00:00:00
2020-05-16,FEU,Z02,24,0.03293775304,2020-05-17 00:00:00
2020-05-16,FEU,Z03,24,0.03531072702,2020-05-17 00:00:00
2020-05-16,FEU,Z01,3,0.07872919184,2020-05-16 03:00:00
2020-05-16,FEU,Z02,3,0.03100917282,2020-05-16 03:00:00
2020-05-16,FEU,Z03,3,0.02872501744,2020-05-16 03:00:00
2020-05-16,FEU,Z01,4,0.07832872382,2020-05-16 04:00:00
2020-05-16,FEU,Z02,4,0.0306210568,2020-05-16 04:00:00
2020-05-16,FEU,Z03,4,0.02834890242,2020-05-16 04:00:00
2020-05-16,FEU,Z01,5,0.0770672358,2020-05-16 05:00:00
2020-05-16,FEU,Z02,5,0.02940791878,2020-05-16 05:00:00
2020-05-16,FEU,Z03,5,0.02714538842,2020-05-16 05:00:00
2020-05-16,FEU,Z01,6,0.07667118482,2020-05-16 06:00:00
2020-05-16,FEU,Z02,6,0.0290318568,2020-05-16 06:00:00
2020-05-16,FEU,Z03,6,0.02677808944,2020-05-16 06:00:00
2020-05-16,FEU,Z01,7,0.07717750388,2020-05-16 07:00:00
2020-05-16,FEU,Z02,7,0.02954956684,2020-05-16 07:00:00
2020-05-16,FEU,Z03,7,0.02730511146,2020-05-16 07:00:00
2020-05-16,FEU,Z01,8,0.07789397498,2020-05-16 08:00:00
2020-05-16,FEU,Z02,8,0.03027564092,2020-05-16 08:00:00
2020-05-16,FEU,Z03,8,0.03257358986,2020-05-16 08:00:00
2020-05-16,FEU,Z01,9,0.07605466468,2020-05-16 09:00:00
2020-05-16,FEU,Z02,9,0.02879527246,2020-05-16 09:00:00
2020-05-16,FEU,Z03,9,0.03083191758,2020-05-16 09:00:00
2020-05-17,FEU,Z01,1,0.08091840182,2020-05-17 01:00:00
2020-05-17,FEU,Z02,1,0.0331057768,2020-05-17 01:00:00
2020-05-17,FEU,Z03,1,0.0355831307,2020-05-17 01:00:00
2020-05-17,FEU,Z01,10,0.07085710464,2020-05-17 10:00:00
2020-05-17,FEU,Z02,10,0.02376420042,2020-05-17 10:00:00
2020-05-17,FEU,Z03,10,0.02560467854,2020-05-17 10:00:00
2020-05-17,FEU,Z01,11,0.06846050072,2020-05-17 11:00:00
2020-05-17,FEU,Z02,11,0.0214614775,2020-05-17 11:00:00
2020-05-17,FEU,Z03,11,0.02321256262,2020-05-17 11:00:00
2020-05-17,FEU,Z01,12,0.06976068872,2020-05-17 12:00:00
2020-05-17,FEU,Z02,12,0.0227169775,2020-05-17 12:00:00
2020-05-17,FEU,Z03,12,0.02451833562,2020-05-17 12:00:00
2020-05-17,FEU,Z01,13,0.06942323066,2020-05-17 13:00:00
2020-05-17,FEU,Z02,13,0.02236461046,2020-05-17 13:00:00
2020-05-17,FEU,Z03,13,0.02415019158,2020-05-17 13:00:00
2020-05-17,FEU,Z01,14,0.07214323386,2020-05-17 14:00:00
2020-05-17,FEU,Z02,14,0.09051368068,2020-05-17 14:00:00
2020-05-17,FEU,Z03,14,0.09051368068,2020-05-17 14:00:00
2020-05-17,FEU,Z01,15,0.0765023368,2020-05-17 15:00:00
2020-05-17,FEU,Z02,15,0.09490646762,2020-05-17 15:00:00
2020-05-17,FEU,Z03,15,0.09490646762,2020-05-17 15:00:00
2020-05-17,FEU,Z01,16,0.0705110966,2020-05-17 16:00:00
2020-05-17,FEU,Z02,16,0.0888911964,2020-05-17 16:00:00
2020-05-17,FEU,Z03,16,0.0888911964,2020-05-17 16:00:00
2020-05-17,FEU,Z01,17,0.06759686458,2020-05-17 17:00:00
2020-05-17,FEU,Z02,17,0.08595202738,2020-05-17 17:00:00
2020-05-17,FEU,Z03,17,0.08595202738,2020-05-17 17:00:00
2020-05-17,FEU,Z01,18,0.0687174866,2020-05-17 18:00:00
2020-05-17,FEU,Z02,18,0.08706101042,2020-05-17 18:00:00
2020-05-17,FEU,Z03,18,0.08706101042,2020-05-17 18:00:00
2020-05-17,FEU,Z01,19,0.07436837162,2020-05-17 19:00:00
2020-05-17,FEU,Z02,19,0.09275542044,2020-05-17 19:00:00
2020-05-17,FEU,Z03,19,0.09275542044,2020-05-17 19:00:00
2020-05-17,FEU,Z01,2,0.07920585568,2020-05-17 02:00:00
2020-05-17,FEU,Z02,2,0.0313947317,2020-05-17 02:00:00
2020-05-17,FEU,Z03,2,0.02907841634,2020-05-17 02:00:00
2020-05-17,FEU,Z01,20,0.0786472766,2020-05-17 20:00:00
2020-05-17,FEU,Z02,20,0.0970969164,2020-05-17 20:00:00
2020-05-17,FEU,Z03,20,0.0970969164,2020-05-17 20:00:00
2020-05-17,FEU,Z01,21,0.0798944966,2020-05-17 21:00:00
2020-05-17,FEU,Z02,21,0.0983547964,2020-05-17 21:00:00
2020-05-17,FEU,Z03,21,0.0983547964,2020-05-17 21:00:00
2020-05-17,FEU,Z01,22,0.08465049676,2020-05-17 22:00:00
2020-05-17,FEU,Z02,22,0.10311876058,2020-05-17 22:00:00
2020-05-17,FEU,Z03,22,0.10311876058,2020-05-17 22:00:00
2020-05-17,FEU,Z01,23,0.08481482268,2020-05-17 23:00:00
2020-05-17,FEU,Z02,23,0.10331780048,2020-05-17 23:00:00
2020-05-17,FEU,Z03,23,0.10331780048,2020-05-17 23:00:00
2020-05-17,FEU,Z01,24,0.0827124863,2020-05-18 00:00:00
2020-05-17,FEU,Z02,24,0.03503241918,2020-05-18 00:00:00
2020-05-17,FEU,Z03,24,0.0374472862,2020-05-18 00:00:00
2020-05-17,FEU,Z01,3,0.0778478156,2020-05-17 03:00:00
2020-05-17,FEU,Z02,3,0.03005892864,2020-05-17 03:00:00
2020-05-17,FEU,Z03,3,0.0277571023,2020-05-17 03:00:00
2020-05-17,FEU,Z01,4,0.07645359754,2020-05-17 04:00:00
2020-05-17,FEU,Z02,4,0.0286920766,2020-05-17 04:00:00
2020-05-17,FEU,Z03,4,0.02643095626,2020-05-17 04:00:00
2020-05-17,FEU,Z01,5,0.07583074756,2020-05-17 05:00:00
2020-05-17,FEU,Z02,5,0.0281222866,2020-05-17 05:00:00
2020-05-17,FEU,Z03,5,0.02587723726,2020-05-17 05:00:00
2020-05-17,FEU,Z01,6,0.0755066356,2020-05-17 06:00:00
2020-05-17,FEU,Z02,6,0.02781753664,2020-05-17 06:00:00
2020-05-17,FEU,Z03,6,0.0255790373,2020-05-17 06:00:00
2020-05-17,FEU,Z01,7,0.0753278057,2020-05-17 07:00:00
2020-05-17,FEU,Z02,7,0.0277040117,2020-05-17 07:00:00
2020-05-17,FEU,Z03,7,0.02546848936,2020-05-17 07:00:00
2020-05-17,FEU,Z01,8,0.0751807907,2020-05-17 08:00:00
2020-05-17,FEU,Z02,8,0.02754012472,2020-05-17 08:00:00
2020-05-17,FEU,Z03,8,0.02979469958,2020-05-17 08:00:00
2020-05-17,FEU,Z01,9,0.0732206363,2020-05-17 09:00:00
2020-05-17,FEU,Z02,9,0.02589300918,2020-05-17 09:00:00
2020-05-17,FEU,Z03,9,0.0279153862,2020-05-17 09:00:00
2020-05-18,FEU,Z01,1,0.08847637004,2020-05-18 01:00:00
2020-05-18,FEU,Z02,1,0.04045004598,2020-05-18 01:00:00
2020-05-18,FEU,Z03,1,0.04318669394,2020-05-18 01:00:00
2020-05-18,FEU,Z01,10,0.0836244374,2020-05-18 10:00:00
2020-05-18,FEU,Z02,10,0.03645762002,2020-05-18 10:00:00
2020-05-18,FEU,Z03,10,0.03850616234,2020-05-18 10:00:00
2020-05-18,FEU,Z01,11,0.08275280642,2020-05-18 11:00:00
2020-05-18,FEU,Z02,11,0.03564326102,2020-05-18 11:00:00
2020-05-18,FEU,Z03,11,0.03766660934,2020-05-18 11:00:00
2020-05-18,FEU,Z01,12,0.08268393742,2020-05-18 12:00:00
2020-05-18,FEU,Z02,12,0.03557622202,2020-05-18 12:00:00
2020-05-18,FEU,Z03,12,0.03759749634,2020-05-18 12:00:00
2020-05-18,FEU,Z01,13,0.08264893842,2020-05-18 13:00:00
2020-05-18,FEU,Z02,13,0.03554325202,2020-05-18 13:00:00
2020-05-18,FEU,Z03,13,0.03756237334,2020-05-18 13:00:00
2020-05-18,FEU,Z01,14,0.08251218754,2020-05-18 14:00:00
2020-05-18,FEU,Z02,14,0.1008986674,2020-05-18 14:00:00
2020-05-18,FEU,Z03,14,0.1008986674,2020-05-18 14:00:00
2020-05-18,FEU,Z01,15,0.08238641948,2020-05-18 15:00:00
2020-05-18,FEU,Z02,15,0.10077190734,2020-05-18 15:00:00
2020-05-18,FEU,Z03,15,0.10077190734,2020-05-18 15:00:00
2020-05-18,FEU,Z01,16,0.0807564974,2020-05-18 16:00:00
2020-05-18,FEU,Z02,16,0.09916426324,2020-05-18 16:00:00
2020-05-18,FEU,Z03,16,0.09916426324,2020-05-18 16:00:00
2020-05-18,FEU,Z01,17,0.08002401342,2020-05-18 17:00:00
2020-05-18,FEU,Z02,17,0.09842667626,2020-05-18 17:00:00
2020-05-18,FEU,Z03,17,0.09842667626,2020-05-18 17:00:00
2020-05-18,FEU,Z01,18,0.0807903974,2020-05-18 18:00:00
2020-05-18,FEU,Z02,18,0.09916572626,2020-05-18 18:00:00
2020-05-18,FEU,Z03,18,0.09916572626,2020-05-18 18:00:00
2020-05-18,FEU,Z01,19,0.08097092936,2020-05-18 19:00:00
2020-05-18,FEU,Z02,19,0.0993800372,2020-05-18 19:00:00
2020-05-18,FEU,Z03,19,0.0993800372,2020-05-18 19:00:00
2020-05-18,FEU,Z01,2,0.08893238588,2020-05-18 02:00:00
2020-05-18,FEU,Z02,2,0.04080208386,2020-05-18 02:00:00
2020-05-18,FEU,Z03,2,0.03825566548,2020-05-18 02:00:00
2020-05-18,FEU,Z01,20,0.08144564726,2020-05-18 20:00:00
2020-05-18,FEU,Z02,20,0.09982460912,2020-05-18 20:00:00
2020-05-18,FEU,Z03,20,0.09982460912,2020-05-18 20:00:00
2020-05-18,FEU,Z01,21,0.0841948772,2020-05-18 21:00:00
2020-05-18,FEU,Z02,21,0.10262592104,2020-05-18 21:00:00
2020-05-18,FEU,Z03,21,0.10262592104,2020-05-18 21:00:00
2020-05-18,FEU,Z01,22,0.0868795772,2020-05-18 22:00:00
2020-05-18,FEU,Z02,22,0.10532946104,2020-05-18 22:00:00
2020-05-18,FEU,Z03,22,0.10532946104,2020-05-18 22:00:00
2020-05-18,FEU,Z01,23,0.08621253304,2020-05-18 23:00:00
2020-05-18,FEU,Z02,23,0.10465681688,2020-05-18 23:00:00
2020-05-18,FEU,Z03,23,0.10465681688,2020-05-18 23:00:00
2020-05-18,FEU,Z01,24,0.0847320767,2020-05-19 00:00:00
2020-05-18,FEU,Z02,24,0.03718515948,2020-05-19 00:00:00
2020-05-18,FEU,Z03,24,0.0395502866,2020-05-19 00:00:00
2020-05-18,FEU,Z01,3,0.08900661182,2020-05-18 03:00:00
2020-05-18,FEU,Z02,3,0.04083401582,2020-05-18 03:00:00
2020-05-18,FEU,Z03,3,0.03828707344,2020-05-18 03:00:00
2020-05-18,FEU,Z01,4,0.08852784782,2020-05-18 04:00:00
2020-05-18,FEU,Z02,4,0.0404079768,2020-05-18 04:00:00
2020-05-18,FEU,Z03,4,0.03784038544,2020-05-18 04:00:00
2020-05-18,FEU,Z01,5,0.08795211986,2020-05-18 05:00:00
2020-05-18,FEU,Z02,5,0.03986039884,2020-05-18 05:00:00
2020-05-18,FEU,Z03,5,0.03733879246,2020-05-18 05:00:00
2020-05-18,FEU,Z01,6,0.088075376,2020-05-18 06:00:00
2020-05-18,FEU,Z02,6,0.04005989594,2020-05-18 06:00:00
2020-05-18,FEU,Z03,6,0.03756315754,2020-05-18 06:00:00
2020-05-18,FEU,Z01,7,0.0879996764,2020-05-18 07:00:00
2020-05-18,FEU,Z02,7,0.04017031126,2020-05-18 07:00:00
2020-05-18,FEU,Z03,7,0.0377579578,2020-05-18 07:00:00
2020-05-18,FEU,Z01,8,0.08727918464,2020-05-18 08:00:00
2020-05-18,FEU,Z02,8,0.03960592144,2020-05-18 08:00:00
2020-05-18,FEU,Z03,8,0.04209823154,2020-05-18 08:00:00
2020-05-18,FEU,Z01,9,0.08484397018,2020-05-18 09:00:00
2020-05-18,FEU,Z02,9,0.03754798984,2020-05-18 09:00:00
2020-05-18,FEU,Z03,9,0.0397204971,2020-05-18 09:00:00
2020-05-19,FEU,Z01,1,0.08644140832,2020-05-19 01:00:00
2020-05-19,FEU,Z02,1,0.03865851718,2020-05-19 01:00:00
2020-05-19,FEU,Z03,1,0.0412279162,2020-05-19 01:00:00
2020-05-19,FEU,Z01,10,0.08493820446,2020-05-19 10:00:00
2020-05-19,FEU,Z02,10,0.03777642706,2020-05-19 10:00:00
2020-05-19,FEU,Z03,10,0.03986720138,2020-05-19 10:00:00
2020-05-19,FEU,Z01,11,0.0838711025,2020-05-19 11:00:00
2020-05-19,FEU,Z02,11,0.0367447081,2020-05-19 11:00:00
2020-05-19,FEU,Z03,11,0.03877193744,2020-05-19 11:00:00
2020-05-19,FEU,Z01,12,0.08390651948,2020-05-19 12:00:00
2020-05-19,FEU,Z02,12,0.03677624208,2020-05-19 12:00:00
2020-05-19,FEU,Z03,12,0.03880375742,2020-05-19 12:00:00
2020-05-19,FEU,Z01,13,0.08391777948,2020-05-19 13:00:00
2020-05-19,FEU,Z02,13,0.03678720208,2020-05-19 13:00:00
2020-05-19,FEU,Z03,13,0.0388468774,2020-05-19 13:00:00
2020-05-19,FEU,Z01,14,0.08429101954,2020-05-19 14:00:00
2020-05-19,FEU,Z02,14,0.1026885874,2020-05-19 14:00:00
2020-05-19,FEU,Z03,14,0.1026885874,2020-05-19 14:00:00
2020-05-19,FEU,Z01,15,0.08353058146,2020-05-19 15:00:00
2020-05-19,FEU,Z02,15,0.10192310732,2020-05-19 15:00:00
2020-05-19,FEU,Z03,15,0.10192310732,2020-05-19 15:00:00
2020-05-19,FEU,Z01,16,0.08174130338,2020-05-19 16:00:00
2020-05-19,FEU,Z02,16,0.10012245924,2020-05-19 16:00:00
2020-05-19,FEU,Z03,16,0.10012245924,2020-05-19 16:00:00
2020-05-19,FEU,Z01,17,0.08113282538,2020-05-19 17:00:00
2020-05-19,FEU,Z02,17,0.09951021524,2020-05-19 17:00:00
2020-05-19,FEU,Z03,17,0.09951021524,2020-05-19 17:00:00
2020-05-19,FEU,Z01,18,0.08139747938,2020-05-19 18:00:00
2020-05-19,FEU,Z02,18,0.09980969222,2020-05-19 18:00:00
2020-05-19,FEU,Z03,18,0.09980969222,2020-05-19 18:00:00
2020-05-19,FEU,Z01,19,0.0816329323,2020-05-19 19:00:00
2020-05-19,FEU,Z02,19,0.10004644514,2020-05-19 19:00:00
2020-05-19,FEU,Z03,19,0.10004644514,2020-05-19 19:00:00
2020-05-19,FEU,Z01,2,0.08700599414,2020-05-19 02:00:00
2020-05-19,FEU,Z02,2,0.03908299806,2020-05-19 02:00:00
2020-05-19,FEU,Z03,2,0.03663961764,2020-05-19 02:00:00
2020-05-19,FEU,Z01,20,0.08317645324,2020-05-19 20:00:00
2020-05-19,FEU,Z02,20,0.10160054708,2020-05-19 20:00:00
2020-05-19,FEU,Z03,20,0.10160054708,2020-05-19 20:00:00
2020-05-19,FEU,Z01,21,0.0849057671,2020-05-19 21:00:00
2020-05-19,FEU,Z02,21,0.10334126194,2020-05-19 21:00:00
2020-05-19,FEU,Z03,21,0.10334126194,2020-05-19 21:00:00
2020-05-19,FEU,Z01,22,0.0863461771,2020-05-19 22:00:00
2020-05-19,FEU,Z02,22,0.10479288894,2020-05-19 22:00:00
2020-05-19,FEU,Z03,22,0.10479288894,2020-05-19 22:00:00
2020-05-19,FEU,Z01,23,0.08627673398,2020-05-19 23:00:00
2020-05-19,FEU,Z02,23,0.1047579768,2020-05-19 23:00:00
2020-05-19,FEU,Z03,23,0.1047579768,2020-05-19 23:00:00
2020-05-19,FEU,Z01,24,0.08627236864,2020-05-20 00:00:00
2020-05-19,FEU,Z02,24,0.03863245744,2020-05-20 00:00:00
2020-05-19,FEU,Z03,24,0.04108593254,2020-05-20 00:00:00
2020-05-19,FEU,Z01,3,0.08794050808,2020-05-19 03:00:00
2020-05-19,FEU,Z02,3,0.03994124302,2020-05-19 03:00:00
2020-05-19,FEU,Z03,3,0.0374763776,2020-05-19 03:00:00
2020-05-19,FEU,Z01,4,0.08868083208,2020-05-19 04:00:00
2020-05-19,FEU,Z02,4,0.040685927,2020-05-19 04:00:00
2020-05-19,FEU,Z03,4,0.03820294658,2020-05-19 04:00:00
2020-05-19,FEU,Z01,5,0.08828017208,2020-05-19 05:00:00
2020-05-19,FEU,Z02,5,0.040300677,2020-05-19 05:00:00
2020-05-19,FEU,Z03,5,0.0377944576,2020-05-19 05:00:00
2020-05-19,FEU,Z01,6,0.08764735118,2020-05-19 06:00:00
2020-05-19,FEU,Z02,6,0.03973730908,2020-05-19 06:00:00
2020-05-19,FEU,Z03,6,0.03727672066,2020-05-19 06:00:00
2020-05-19,FEU,Z01,7,0.08725486444,2020-05-19 07:00:00
2020-05-19,FEU,Z02,7,0.03949054528,2020-05-19 07:00:00
2020-05-19,FEU,Z03,7,0.03709482782,2020-05-19 07:00:00
2020-05-19,FEU,Z01,8,0.08630621966,2020-05-19 08:00:00
2020-05-19,FEU,Z02,8,0.03870126544,2020-05-19 08:00:00
2020-05-19,FEU,Z03,8,0.04112368056,2020-05-19 08:00:00
2020-05-19,FEU,Z01,9,0.08486049728,2020-05-19 09:00:00
2020-05-19,FEU,Z02,9,0.03761142592,2020-05-19 09:00:00
2020-05-19,FEU,Z03,9,0.0397556972,2020-05-19 09:00:00
2020-05-20,FEU,Z01,1,0.08763474022,2020-05-20 01:00:00
2020-05-20,FEU,Z02,1,0.03973016912,2020-05-20 01:00:00
2020-05-20,FEU,Z03,1,0.04237530212,2020-05-20 01:00:00
2020-05-20,FEU,Z01,10,0.0855732275,2020-05-20 10:00:00
2020-05-20,FEU,Z02,10,0.03843449008,2020-05-20 10:00:00
2020-05-20,FEU,Z03,10,0.04051193442,2020-05-20 10:00:00
2020-05-20,FEU,Z01,11,0.08466093948,2020-05-20 11:00:00
2020-05-20,FEU,Z02,11,0.03751056208,2020-05-20 11:00:00
2020-05-20,FEU,Z03,11,0.03956018742,2020-05-20 11:00:00
2020-05-20,FEU,Z01,12,0.08460790544,2020-05-20 12:00:00
2020-05-20,FEU,Z02,12,0.03741990206,2020-05-20 12:00:00
2020-05-20,FEU,Z03,12,0.03949962638,2020-05-20 12:00:00
2020-05-20,FEU,Z01,13,0.08492951842,2020-05-20 13:00:00
2020-05-20,FEU,Z02,13,0.03776323202,2020-05-20 13:00:00
2020-05-20,FEU,Z03,13,0.03985103334,2020-05-20 13:00:00
2020-05-20,FEU,Z01,14,0.08516426148,2020-05-20 14:00:00
2020-05-20,FEU,Z02,14,0.10356701834,2020-05-20 14:00:00
2020-05-20,FEU,Z03,14,0.10356701834,2020-05-20 14:00:00
2020-05-20,FEU,Z01,15,0.0852640674,2020-05-20 15:00:00
2020-05-20,FEU,Z02,15,0.10370488324,2020-05-20 15:00:00
2020-05-20,FEU,Z03,15,0.10370488324,2020-05-20 15:00:00
2020-05-20,FEU,Z01,16,0.0842252723,2020-05-20 16:00:00
2020-05-20,FEU,Z02,16,0.10265705714,2020-05-20 16:00:00
2020-05-20,FEU,Z03,16,0.10265705714,2020-05-20 16:00:00
2020-05-20,FEU,Z01,17,0.08278596332,2020-05-20 17:00:00
2020-05-20,FEU,Z02,17,0.10120770116,2020-05-20 17:00:00
2020-05-20,FEU,Z03,17,0.10120770116,2020-05-20 17:00:00
2020-05-20,FEU,Z01,18,0.08162444934,2020-05-20 18:00:00
2020-05-20,FEU,Z02,18,0.10003808418,2020-05-20 18:00:00
2020-05-20,FEU,Z03,18,0.10003808418,2020-05-20 18:00:00
2020-05-20,FEU,Z01,19,0.08213864128,2020-05-20 19:00:00
2020-05-20,FEU,Z02,19,0.10055562512,2020-05-20 19:00:00
2020-05-20,FEU,Z03,19,0.10055562512,2020-05-20 19:00:00
2020-05-20,FEU,Z01,2,0.0879037911,2020-05-20 02:00:00
2020-05-20,FEU,Z02,2,0.03994124302,2020-05-20 02:00:00
2020-05-20,FEU,Z03,2,0.0374763776,2020-05-20 02:00:00
2020-05-20,FEU,Z01,20,0.08336120322,2020-05-20 20:00:00
2020-05-20,FEU,Z02,20,0.10178649606,2020-05-20 20:00:00
2020-05-20,FEU,Z03,20,0.10178649606,2020-05-20 20:00:00
2020-05-20,FEU,Z01,21,0.08508925214,2020-05-20 21:00:00
2020-05-20,FEU,Z02,21,0.10352624498,2020-05-20 21:00:00
2020-05-20,FEU,Z03,21,0.10352624498,2020-05-20 21:00:00
2020-05-20,FEU,Z01,22,0.08637900112,2020-05-20 22:00:00
2020-05-20,FEU,Z02,22,0.10482490496,2020-05-20 22:00:00
2020-05-20,FEU,Z03,22,0.10482490496,2020-05-20 22:00:00
2020-05-20,FEU,Z01,23,0.08690902496,2020-05-20 23:00:00
2020-05-20,FEU,Z02,23,0.10539622478,2020-05-20 23:00:00
2020-05-20,FEU,Z03,23,0.10539622478,2020-05-20 23:00:00
2020-05-20,FEU,Z01,24,0.08659260462,2020-05-21 00:00:00
2020-05-20,FEU,Z02,24,0.03894021842,2020-05-21 00:00:00
2020-05-20,FEU,Z03,24,0.04140378652,2020-05-21 00:00:00
2020-05-20,FEU,Z01,3,0.08770909706,2020-05-20 03:00:00
2020-05-20,FEU,Z02,3,0.03974908698,2020-05-20 03:00:00
2020-05-20,FEU,Z03,3,0.03725906458,2020-05-20 03:00:00
2020-05-20,FEU,Z01,4,0.08837813404,2020-05-20 04:00:00
2020-05-20,FEU,Z02,4,0.04035681498,2020-05-20 04:00:00
2020-05-20,FEU,Z03,4,0.03785095258,2020-05-20 04:00:00
2020-05-20,FEU,Z01,5,0.08832914306,2020-05-20 05:00:00
2020-05-20,FEU,Z02,5,0.04034530498,2020-05-20 05:00:00
2020-05-20,FEU,Z03,5,0.03783862158,2020-05-20 05:00:00
2020-05-20,FEU,Z01,6,0.08855489318,2020-05-20 06:00:00
2020-05-20,FEU,Z02,6,0.04061056108,2020-05-20 06:00:00
2020-05-20,FEU,Z03,6,0.03816009764,2020-05-20 06:00:00
2020-05-20,FEU,Z01,7,0.08837985444,2020-05-20 07:00:00
2020-05-20,FEU,Z02,7,0.04057542528,2020-05-20 07:00:00
2020-05-20,FEU,Z03,7,0.03815281382,2020-05-20 07:00:00
2020-05-20,FEU,Z01,8,0.0878076767,2020-05-20 08:00:00
2020-05-20,FEU,Z02,8,0.04015667348,2020-05-20 08:00:00
2020-05-20,FEU,Z03,8,0.04260510362,2020-05-20 08:00:00
2020-05-20,FEU,Z01,9,0.08611311932,2020-05-20 09:00:00
2020-05-20,FEU,Z02,9,0.03883333596,2020-05-20 09:00:00
2020-05-20,FEU,Z03,9,0.04098666926,2020-05-20 09:00:00
2020-05-21,FEU,Z01,1,0.08903583604,2020-05-21 01:00:00
2020-05-21,FEU,Z02,1,0.04098756298,2020-05-21 01:00:00
2020-05-21,FEU,Z03,1,0.04374849494,2020-05-21 01:00:00
2020-05-21,FEU,Z01,10,0.08629447942,2020-05-21 10:00:00
2020-05-21,FEU,Z02,10,0.03905727004,2020-05-21 10:00:00
2020-05-21,FEU,Z03,10,0.04118698936,2020-05-21 10:00:00
2020-05-21,FEU,Z01,11,0.08519370442,2020-05-21 11:00:00
2020-05-21,FEU,Z02,11,0.03802039802,2020-05-21 11:00:00
2020-05-21,FEU,Z03,11,0.04011615534,2020-05-21 11:00:00
2020-05-21,FEU,Z01,12,0.08534693138,2020-05-21 12:00:00
2020-05-21,FEU,Z02,12,0.038131078,2020-05-21 12:00:00
2020-05-21,FEU,Z03,12,0.0402624723,2020-05-21 12:00:00
2020-05-21,FEU,Z01,13,0.08555552936,2020-05-21 13:00:00
2020-05-21,FEU,Z02,13,0.03833108098,2020-05-21 13:00:00
2020-05-21,FEU,Z03,13,0.04046808128,2020-05-21 13:00:00
2020-05-21,FEU,Z01,14,0.08575282544,2020-05-21 14:00:00
2020-05-21,FEU,Z02,14,0.1041590673,2020-05-21 14:00:00
2020-05-21,FEU,Z03,14,0.1041590673,2020-05-21 14:00:00
2020-05-21,FEU,Z01,15,0.08572872536,2020-05-21 15:00:00
2020-05-21,FEU,Z02,15,0.1041714572,2020-05-21 15:00:00
2020-05-21,FEU,Z03,15,0.1041714572,2020-05-21 15:00:00
2020-05-21,FEU,Z01,16,0.08541605126,2020-05-21 16:00:00
2020-05-21,FEU,Z02,16,0.1038560021,2020-05-21 16:00:00
2020-05-21,FEU,Z03,16,0.1038560021,2020-05-21 16:00:00
2020-05-21,FEU,Z01,17,0.08486049728,2020-05-21 17:00:00
2020-05-21,FEU,Z02,17,0.10329664912,2020-05-21 17:00:00
2020-05-21,FEU,Z03,17,0.10329664912,2020-05-21 17:00:00
2020-05-21,FEU,Z01,18,0.08474324732,2020-05-21 18:00:00
2020-05-21,FEU,Z02,18,0.10314274518,2020-05-21 18:00:00
2020-05-21,FEU,Z03,18,0.10314274518,2020-05-21 18:00:00
2020-05-21,FEU,Z01,19,0.08487434924,2020-05-21 19:00:00
2020-05-21,FEU,Z02,19,0.1032754871,2020-05-21 19:00:00
2020-05-21,FEU,Z03,19,0.1032754871,2020-05-21 19:00:00
2020-05-21,FEU,Z01,2,0.08919658598,2020-05-21 02:00:00
2020-05-21,FEU,Z02,2,0.04113593492,2020-05-21 02:00:00
2020-05-21,FEU,Z03,2,0.03857722654,2020-05-21 02:00:00
2020-05-21,FEU,Z01,20,0.08628211916,2020-05-21 20:00:00
2020-05-21,FEU,Z02,20,0.104727577,2020-05-21 20:00:00
2020-05-21,FEU,Z03,20,0.104727577,2020-05-21 20:00:00
2020-05-21,FEU,Z01,21,0.08805858908,2020-05-21 21:00:00
2020-05-21,FEU,Z02,21,0.1065545519,2020-05-21 21:00:00
2020-05-21,FEU,Z03,21,0.1065545519,2020-05-21 21:00:00
2020-05-21,FEU,Z01,22,0.089532477,2020-05-21 22:00:00
2020-05-21,FEU,Z02,22,0.10803934382,2020-05-21 22:00:00
2020-05-21,FEU,Z03,22,0.10803934382,2020-05-21 22:00:00
2020-05-21,FEU,Z01,23,0.08922487484,2020-05-21 23:00:00
2020-05-21,FEU,Z02,23,0.10772920166,2020-05-21 23:00:00
2020-05-21,FEU,Z03,23,0.10772920166,2020-05-21 23:00:00
2020-05-21,FEU,Z01,24,0.0887322015,2020-05-22 00:00:00
2020-05-21,FEU,Z02,24,0.04095581932,2020-05-22 00:00:00
2020-05-21,FEU,Z03,24,0.0435299764,2020-05-22 00:00:00
2020-05-21,FEU,Z01,3,0.08897827394,2020-05-21 03:00:00
2020-05-21,FEU,Z02,3,0.0408878419,2020-05-21 03:00:00
2020-05-21,FEU,Z03,3,0.0383709775,2020-05-21 03:00:00
2020-05-21,FEU,Z01,4,0.08968867592,2020-05-21 04:00:00
2020-05-21,FEU,Z02,4,0.04156752888,2020-05-21 04:00:00
2020-05-21,FEU,Z03,4,0.0389987275,2020-05-21 04:00:00
2020-05-21,FEU,Z01,5,0.08885556596,2020-05-21 05:00:00
2020-05-21,FEU,Z02,5,0.04077242492,2020-05-21 05:00:00
